Hour,Baseline_kW
2049,78.9939366873985
2050,79.9585561289213
2051,79.9585561289213
2052,79.9585561289213
2053,79.9585561289213
2054,79.9585561289213
2055,79.9585561289213
2056,79.9585561289213
2057,79.9585561289213
2058,79.9585561289213
2059,79.9585561289213
2060,79.9585561289213
2061,79.81478226986911
2062,77.31791529650381
2063,74.34771582243746
2064,68.13600641302115
2065,57.904970549357934
2066,58.52220565863794
2067,60.93606759331064
2068,58.67022733531137
2069,67.32725144544307
2070,72.30359278343515
2071,74.49206031039878
2072,77.77996425203504
2073,79.9585561289213
2074,79.9585561289213
2075,79.9585561289213
2076,79.9585561289213
2077,79.9585561289213
2078,79.9585561289213
2079,79.9585561289213
2080,79.9585561289213
2081,79.9585561289213
2082,79.9585561289213
2083,79.9585561289213
2084,79.9585561289213
2085,79.9585561289213
2086,77.17537664885052
2087,73.41782597969441
2088,71.56700311497723
2089,67.13871056429268
2090,58.964560356937184
2091,53.14211612120185
2092,65.29596180863713
2093,66.99982886786314
2094,72.9444344327214
2095,74.66174601565021
2096,75.74011455297115
2097,79.9585561289213
2098,79.9585561289213
2099,79.9585561289213
2100,79.9585561289213
2101,79.9585561289213
2102,79.9585561289213
2103,79.9585561289213
2104,79.9585561289213
2105,79.9585561289213
2106,79.9585561289213
2107,79.9585561289213
2108,79.9585561289213
2109,79.9585561289213
2110,77.45253015566165
2111,74.1073552514822
2112,70.67759764143933
2113,66.46822148593877
2114,58.52748640958391
2115,52.29102394947153
2116,63.890249528690276
2117,68.27378155167682
2118,71.6680207727227
2119,73.65920598647422
2120,77.32205593390344
2121,79.86728145993966
2122,79.9585561289213
2123,79.9585561289213
2124,79.9585561289213
2125,79.9585561289213
2126,79.9585561289213
2127,79.9585561289213
2128,79.9585561289213
2129,79.9585561289213
2130,79.9585561289213
2131,79.9585561289213
2132,79.9585561289213
2133,78.45195424187665
2134,77.06558517906869
2135,73.32165070114921
2136,65.35518603605165
2137,61.37185888306668
2138,61.61899919313563
2139,65.82489029999716
2140,64.16399292813807
2141,65.76463667239676
2142,72.2241634969007
2143,73.56853863701217
2144,76.76387328647235
2145,79.9585561289213
2146,79.9585561289213
2147,79.9585561289213
2148,79.9585561289213
2149,79.9585561289213
2150,79.9585561289213
2151,79.9585561289213
2152,79.9585561289213
2153,79.9585561289213
2154,79.9585561289213
2155,79.9585561289213
2156,79.9585561289213
2157,79.9585561289213
2158,76.24086824140274
2159,73.33171266486136
2160,68.48645237831448
2161,60.6329320560465
2162,59.29890581812375
2163,60.43416142996752
2164,65.2216586174151
2165,67.17920599133873
2166,70.4406001189574
2167,73.33372733683892
2168,77.19289513120432
2169,79.9585561289213
2170,79.9585561289213
2171,79.9585561289213
2172,79.9585561289213
2173,79.9585561289213
2174,79.9585561289213
2175,79.9585561289213
2176,79.9585561289213
2177,79.9585561289213
2178,79.9585561289213
2179,79.9585561289213
2180,79.9585561289213
2181,79.9585561289213
2182,75.47380985619125
2183,73.08919863544747
2184,71.57657164333096
2185,64.7781897326072
2186,61.38750386405544
2187,63.20927142782351
2188,63.88193688948445
2189,66.43005453435265
2190,73.33202400717653
2191,75.48199235862849
2192,75.90373157536789
2193,79.9585561289213
2194,79.9585561289213
2195,79.9585561289213
2196,79.9585561289213
2197,79.9585561289213
2198,79.9585561289213
2199,79.9585561289213
2200,79.9585561289213
2201,79.9585561289213
2202,79.9585561289213
2203,79.9585561289213
2204,79.9585561289213
2205,79.9585561289213
2206,78.42125630905029
2207,73.3690535185923
2208,67.7399231411941
2209,66.94421830183326
2210,52.66110931138187
2211,64.05492985062034
2212,63.33812741263038
2213,69.98681615395448
2214,72.6178980776804
2215,73.87148794720726
2216,77.86736196665613
2217,79.9585561289213
2218,79.9585561289213
2219,79.9585561289213
2220,79.9585561289213
2221,79.9585561289213
2222,79.9585561289213
2223,79.9585561289213
2224,79.9585561289213
2225,79.9585561289213
2226,79.9585561289213
2227,79.9585561289213
2228,79.9585561289213
2229,79.9585561289213
2230,77.39279803859327
2231,73.2552351457866
2232,68.88948536519729
2233,65.30514440860244
2234,62.14927995584905
2235,58.432428731988
2236,64.54559843963051
2237,69.310966413199
2238,72.29041077052376
2239,74.91311819397822
2240,78.00236450176743
2241,79.9585561289213
2242,79.9585561289213
2243,79.9585561289213
2244,79.9585561289213
2245,79.9585561289213
2246,79.9585561289213
2247,79.9585561289213
2248,79.9585561289213
2249,79.9585561289213
2250,79.9585561289213
2251,79.9585561289213
2252,79.9585561289213
2253,79.32128484553992
2254,76.78604710202492
2255,74.50990689105127
2256,72.01164330778472
2257,66.93803267049438
2258,64.72876566490588
2259,60.363921696244596
2260,64.85289640806377
2261,70.02475134499669
2262,72.12958699838498
2263,75.62090175344555
2264,78.58284905383728
2265,79.68085253564803
2266,79.9585561289213
2267,79.9585561289213
2268,79.9585561289213
2269,79.9585561289213
2270,79.9585561289213
2271,79.9585561289213
2272,79.9585561289213
2273,79.9585561289213
2274,79.9585561289213
2275,79.9585561289213
2276,79.9585561289213
2277,79.9585561289213
2278,76.46900267565093
2279,73.71143901906326
2280,70.058860866363
2281,66.85199410614554
2282,65.06724320757907
2283,58.64631523035092
2284,64.0591720029865
2285,68.29405203682454
2286,73.10231051541983
2287,76.47655701820152
2288,77.36511999225203
2289,77.36923912001616
2290,79.9585561289213
2291,79.9585561289213
2292,79.9585561289213
2293,79.9585561289213
2294,79.9585561289213
2295,79.9585561289213
2296,79.9585561289213
2297,79.9585561289213
2298,79.9585561289213
2299,79.9585561289213
2300,79.9585561289213
2301,79.9585561289213
2302,76.01247256731435
2303,73.37361312253955
2304,71.32821680016269
2305,67.19579571291018
2306,61.137083878188
2307,60.601904913623095
2308,64.42263556477235
2309,65.58883120580046
2310,72.99347158706738
2311,74.0668545916564
2312,77.9532568285346
2313,79.9585561289213
2314,79.9585561289213
2315,79.9585561289213
2316,79.9585561289213
2317,79.9585561289213
2318,79.9585561289213
2319,79.9585561289213
2320,79.9585561289213
2321,79.9585561289213
2322,79.9585561289213
2323,79.9585561289213
2324,79.9585561289213
2325,79.9585561289213
2326,78.12668597855097
2327,73.27278422782689
2328,72.79239663258748
2329,65.06280569324798
2330,56.95294883126184
2331,56.34867447668737
2332,55.84008476797948
2333,68.82462797636977
2334,69.16753773916484
2335,74.59594531388903
2336,77.52348258189201
2337,79.9585561289213
2338,79.9585561289213
2339,79.9585561289213
2340,79.9585561289213
2341,79.9585561289213
2342,79.9585561289213
2343,79.9585561289213
2344,79.9585561289213
2345,79.9585561289213
2346,79.9585561289213
2347,79.9585561289213
2348,79.9585561289213
2349,78.69927903694652
2350,76.42757029251344
2351,74.42973005881899
2352,69.90511514503812
2353,65.05691872674407
2354,63.177340322764145
2355,64.1310316270103
2356,63.93245144380972
2357,67.53976878962246
2358,73.17804681551594
2359,73.64887368946583
2360,76.64152403799226
2361,79.9585561289213
2362,79.9585561289213
2363,79.9585561289213
2364,79.9585561289213
2365,79.9585561289213
2366,79.9585561289213
2367,79.9585561289213
2368,79.9585561289213
2369,79.9585561289213
2370,79.9585561289213
2371,79.9585561289213
2372,79.9585561289213
2373,78.47234079952374
2374,77.65260035793392
2375,73.71838235529124
2376,69.33011752694459
2377,69.89990411763421
2378,61.07293223005358
2379,56.92898918185209
2380,66.20114876530836
2381,66.11238815069449
2382,71.12503609288251
2383,75.39285024999631
2384,77.87614620914772
2385,79.9585561289213
2386,79.9585561289213
2387,79.9585561289213
2388,79.9585561289213
2389,79.9585561289213
2390,79.9585561289213
2391,79.9585561289213
2392,79.9585561289213
2393,79.9585561289213
2394,79.9585561289213
2395,79.9585561289213
2396,79.9585561289213
2397,79.9585561289213
2398,77.17287676810444
2399,73.83113378323834
2400,70.3228566939134
2401,64.69223823144486
2402,57.26803699269214
2403,63.1198477643451
2404,60.1655056897245
2405,67.03966087033726
2406,72.47570980951522
2407,74.31270501254566
2408,75.7389220364811
2409,79.9585561289213
2410,79.9585561289213
2411,79.9585561289213
2412,79.9585561289213
2413,79.9585561289213
2414,79.9585561289213
2415,79.9585561289213
2416,79.9585561289213
2417,79.9585561289213
2418,79.9585561289213
2419,79.9585561289213
2420,79.9585561289213
2421,79.14872265072967
2422,76.96702990094406
2423,74.7619280348214
2424,70.57151563076316
2425,66.38066947390129
2426,59.35531075013799
2427,59.7985866569318
2428,65.48235861038754
2429,65.87339992234328
2430,73.22694293455444
2431,76.12350419849572
2432,77.84380361081496
2433,79.9585561289213
2434,79.9585561289213
2435,79.9585561289213
2436,79.9585561289213
2437,79.9585561289213
2438,79.9585561289213
2439,79.9585561289213
2440,79.9585561289213
2441,79.9585561289213
2442,79.9585561289213
2443,79.9585561289213
2444,79.9585561289213
2445,79.9585561289213
2446,78.94992519930462
2447,74.04789909649118
2448,67.89239296774272
2449,67.84440379889496
2450,59.04549639932326
2451,57.66656093922154
2452,64.11546672710946
2453,70.53750110722761
2454,72.15284927409002
2455,75.43039559247032
2456,77.20929000162411
2457,79.9585561289213
2458,79.9585561289213
2459,79.9585561289213
2460,79.9585561289213
2461,79.9585561289213
2462,79.9585561289213
2463,79.9585561289213
2464,79.9585561289213
2465,79.9585561289213
2466,79.9585561289213
2467,79.9585561289213
2468,79.9585561289213
2469,78.35368688376009
2470,76.58613578849214
2471,74.84228195158099
2472,69.27150350512441
2473,67.85126577534109
2474,60.66683741371266
2475,55.812652102221776
2476,64.83193462832963
2477,68.86268248016952
2478,72.28242001754505
2479,72.9467788097858
2480,78.87322703037577
2481,79.9585561289213
2482,79.9585561289213
2483,79.9585561289213
2484,79.9585561289213
2485,79.9585561289213
2486,79.9585561289213
2487,79.9585561289213
2488,79.9585561289213
2489,79.9585561289213
2490,79.9585561289213
2491,79.9585561289213
2492,79.9585561289213
2493,79.9585561289213
2494,76.16483612389433
2495,73.48788234570777
2496,70.50062817811782
2497,65.64638685476855
2498,60.42190518349664
2499,58.36377104978801
2500,65.42686615768983
2501,68.8711375665506
2502,72.79598065219797
2503,73.89724287792365
2504,78.20006734367256
2505,76.60839897891289
2506,79.9585561289213
2507,79.9585561289213
2508,79.9585561289213
2509,79.9585561289213
2510,79.9585561289213
2511,79.9585561289213
2512,79.9585561289213
2513,79.9585561289213
2514,79.9585561289213
2515,79.9585561289213
2516,79.9585561289213
2517,79.9585561289213
2518,75.50226557437193
2519,74.11974673905381
2520,69.6588267908324
2521,66.42040557185852
2522,66.96174860831698
2523,63.33278432935886
2524,60.6049561236374
2525,68.07961561043861
2526,72.59711191783126
2527,74.56396135935026
2528,77.13048082672961
2529,79.9585561289213
2530,79.9585561289213
2531,79.9585561289213
2532,79.9585561289213
2533,79.9585561289213
2534,79.9585561289213
2535,79.9585561289213
2536,79.9585561289213
2537,79.9585561289213
2538,79.9585561289213
2539,79.9585561289213
2540,79.9585561289213
2541,79.9585561289213
2542,78.13436017965142
2543,73.07220847370458
2544,72.2853782470054
2545,66.7928751154381
2546,65.3148427163235
2547,65.38233928167641
2548,65.08492749813466
2549,68.44954057396096
2550,72.55961163062953
2551,74.92788995190752
2552,78.35478868618314
2553,79.76427028573302
2554,79.9585561289213
2555,79.9585561289213
2556,79.9585561289213
2557,79.9585561289213
2558,79.9585561289213
2559,79.9585561289213
2560,79.9585561289213
2561,79.9585561289213
2562,79.9585561289213
2563,79.9585561289213
2564,79.9585561289213
2565,79.85614113569308
2566,78.89381565391076
2567,73.63918063476092
2568,71.33956589815377
2569,66.9037878829934
2570,64.73077810338772
2571,63.813346100020304
2572,66.30758580969979
2573,68.94342988627889
2574,71.46207080320912
2575,75.70787851652372
2576,77.41597880897933
2577,79.527244108995
2578,79.9585561289213
2579,79.9585561289213
2580,79.9585561289213
2581,79.9585561289213
2582,79.9585561289213
2583,79.9585561289213
2584,79.9585561289213
2585,79.9585561289213
2586,79.9585561289213
2587,79.9585561289213
2588,79.9585561289213
2589,79.9585561289213
2590,78.12760726240639
2591,74.6697108129104
2592,70.19831891277319
2593,64.10749141374563
2594,60.33426145969979
2595,60.84151073777265
2596,64.92278990538479
2597,68.42186434048682
2598,72.45081928564066
2599,73.93452180130961
2600,77.21127824833881
2601,79.9585561289213
2602,79.9585561289213
2603,79.9585561289213
2604,79.9585561289213
2605,79.9585561289213
2606,79.9585561289213
2607,79.9585561289213
2608,79.9585561289213
2609,79.9585561289213
2610,79.9585561289213
2611,79.9585561289213
2612,79.9585561289213
2613,79.9585561289213
2614,77.14155519927
2615,74.13408403033446
2616,69.98113954875208
2617,64.52863166460648
2618,54.5946908612124
2619,64.67546360360267
2620,63.97098839224276
2621,66.98873759972656
2622,72.72938281466986
2623,75.0671740207811
2624,76.60970945000089
2625,79.9585561289213
2626,79.9585561289213
2627,79.9585561289213
2628,79.9585561289213
2629,79.9585561289213
2630,79.9585561289213
2631,79.9585561289213
2632,79.9585561289213
2633,79.9585561289213
2634,79.9585561289213
2635,79.9585561289213
2636,79.9585561289213
2637,79.60261169434304
2638,77.23971085643313
2639,73.12366748767866
2640,66.848752682832
2641,65.03587736100009
2642,60.651903598526545
2643,64.29594739439885
2644,64.72234816859388
2645,67.1640459916628
2646,71.87436147321161
2647,74.56838255454143
2648,77.18837004484597
2649,79.9585561289213
2650,79.9585561289213
2651,79.9585561289213
2652,79.9585561289213
2653,79.9585561289213
2654,79.9585561289213
2655,79.9585561289213
2656,79.9585561289213
2657,79.9585561289213
2658,79.9585561289213
2659,79.9585561289213
2660,79.9585561289213
2661,79.9585561289213
2662,75.44433433606633
2663,74.41748404115515
2664,66.64722241308766
2665,66.40870341789221
2666,50.99104796015076
2667,60.379769480515044
2668,65.73235761778858
2669,65.54137619639761
2670,72.7292212062967
2671,75.37645188088024
2672,79.14301010692667
2673,79.9585561289213
2674,79.9585561289213
2675,79.9585561289213
2676,79.9585561289213
2677,79.9585561289213
2678,79.9585561289213
2679,79.9585561289213
2680,79.9585561289213
2681,79.9585561289213
2682,79.9585561289213
2683,79.9585561289213
2684,79.9585561289213
2685,79.9585561289213
2686,76.08395877434097
2687,73.54135972015759
2688,70.62870680418186
2689,64.82922965856402
2690,54.320582010736246
2691,61.351511502261886
2692,68.9696295473602
2693,70.14125960710237
2694,73.28470725132262
2695,74.5434553112127
2696,78.289214226822
2697,79.70140596163382
2698,79.9585561289213
2699,79.9585561289213
2700,79.9585561289213
2701,79.9585561289213
2702,79.9585561289213
2703,79.9585561289213
2704,79.9585561289213
2705,79.9585561289213
2706,79.9585561289213
2707,79.9585561289213
2708,79.9585561289213
2709,79.9585561289213
2710,78.08860695972264
2711,73.27141026546934
2712,70.65908055320305
2713,68.14847278794998
2714,65.44777903891068
2715,60.02380324154728
2716,67.92192213677743
2717,67.08936780682089
2718,73.03163120020675
2719,74.5533261207845
2720,78.86767668722983
2721,79.24402880068986
2722,79.9585561289213
2723,79.9585561289213
2724,79.9585561289213
2725,79.9585561289213
2726,79.9585561289213
2727,79.9585561289213
2728,79.9585561289213
2729,79.9585561289213
2730,79.9585561289213
2731,79.9585561289213
2732,79.9585561289213
2733,79.9585561289213
2734,77.39287750478387
2735,73.67039571299054
2736,70.17501948589374
2737,68.19925935204772
2738,65.47572754739842
2739,62.239024828981165
2740,66.92125717249978
2741,68.85016668367078
2742,73.17789520785301
2743,74.65337722512342
2744,77.17393605605984
2745,79.9585561289213
2746,79.9585561289213
2747,79.9585561289213
2748,79.9585561289213
2749,79.9585561289213
2750,79.9585561289213
2751,79.9585561289213
2752,79.9585561289213
2753,79.9585561289213
2754,79.9585561289213
2755,79.9585561289213
2756,79.9585561289213
2757,76.80294317486856
2758,76.27193496175136
2759,73.57920802172302
2760,69.5551558051939
2761,67.80120755849683
2762,59.54400970509142
2763,56.06981002176483
2764,62.28999061987736
2765,69.17984637428586
2766,73.53472096925756
2767,74.52194211122945
2768,77.07224378577266
2769,79.9585561289213
2770,79.9585561289213
2771,79.9585561289213
2772,79.9585561289213
2773,79.9585561289213
2774,79.9585561289213
2775,79.9585561289213
2776,79.9585561289213
2777,79.9585561289213
2778,79.9585561289213
2779,79.9585561289213
2780,79.9585561289213
2781,79.9585561289213
2782,76.30222718842245
2783,74.56682240450225
2784,70.5159646786856
2785,64.29944256764776
2786,62.44031247640198
2787,60.368427565075805
2788,62.07687951211532
2789,67.51742392674377
2790,71.7728512667591
2791,75.27497258580635
2792,75.73619296624143
2793,79.9585561289213
2794,79.9585561289213
2795,79.9585561289213
2796,79.9585561289213
2797,79.9585561289213
2798,79.9585561289213
2799,79.9585561289213
2800,79.9585561289213
2801,79.9585561289213
2802,79.9585561289213
2803,79.9585561289213
2804,79.9585561289213
2805,79.9585561289213
2806,76.52936692161208
2807,73.60992316475203
2808,71.29430891863919
2809,64.70681092788021
2810,59.49121069435397
2811,52.990891134737275
2812,64.11998425987038
2813,69.91756840764214
2814,72.83260879045288
2815,74.69287685852407
2816,78.69755731086231
2817,79.9585561289213
2818,79.9585561289213
2819,79.9585561289213
2820,79.9585561289213
2821,79.9585561289213
2822,79.9585561289213
2823,79.9585561289213
2824,79.9585561289213
2825,79.9585561289213
2826,79.9585561289213
2827,79.9585561289213
2828,79.9585561289213
2829,79.9585561289213
2830,78.30887524401938
2831,74.4581072175648
2832,68.88211525302115
2833,65.73699079432214
2834,61.55638025291109
2835,62.628210443556846
2836,60.36384230315748
2837,67.53643648935575
2838,72.34296705756552
2839,73.91508661628212
2840,77.14389722540336
2841,79.9585561289213
2842,79.9585561289213
2843,79.9585561289213
2844,79.9585561289213
2845,79.9585561289213
2846,79.9585561289213
2847,79.9585561289213
2848,79.9585561289213
2849,79.9585561289213
2850,79.9585561289213
2851,79.9585561289213
2852,79.9585561289213
2853,79.9585561289213
2854,76.1905414846471
2855,73.9242888407019
2856,72.30899022871179
2857,66.1932608869449
2858,63.94604366636446
2859,63.46308451626585
2860,64.34777472461451
2861,67.06443591955788
2862,70.91892397390055
2863,73.59857332285989
2864,78.16809011480744
2865,79.67872594125468
2866,79.9585561289213
2867,79.9585561289213
2868,79.9585561289213
2869,79.9585561289213
2870,79.9585561289213
2871,79.9585561289213
2872,79.9585561289213
2873,79.9585561289213
2874,79.9585561289213
2875,79.9585561289213
2876,79.9585561289213
2877,79.9585561289213
2878,76.527421853702
2879,73.95077701147738
2880,69.3487659703415
2881,64.25272668627393
2882,61.32235062346881
2883,59.02295614246283
2884,61.96134932550407
2885,70.74785484071245
2886,73.37955708124227
2887,72.97571465866923
2888,76.683531516451
2889,79.24986483121913
2890,79.9585561289213
2891,79.9585561289213
2892,79.9585561289213
2893,79.9585561289213
2894,79.9585561289213
2895,79.9585561289213
2896,79.9585561289213
2897,79.9585561289213
2898,79.9585561289213
2899,79.9585561289213
2900,79.9585561289213
2901,79.9585561289213
2902,75.77870661842736
2903,74.524237759463
2904,69.70132819352705
2905,64.64012509845436
2906,63.96074420169736
2907,58.00825831834435
2908,66.14343629630011
2909,68.82757933477713
2910,69.07663746250657
2911,74.11033742189761
2912,77.37370035274444
2913,79.5488047675806
2914,79.9585561289213
2915,79.9585561289213
2916,79.9585561289213
2917,79.9585561289213
2918,79.9585561289213
2919,79.9585561289213
2920,79.9585561289213
2921,79.9585561289213
2922,79.9585561289213
2923,79.9585561289213
2924,79.9585561289213
2925,79.9585561289213
2926,77.2292392538507
2927,74.32990175145608
2928,68.63318891392045
2929,63.337599428301445
2930,59.78320730426367
2931,58.82323940453556
2932,62.89010199514826
2933,67.53908465942182
2934,72.40645753800992
2935,74.88583686988721
2936,79.21737483634743
2937,79.9585561289213
2938,79.9585561289213
2939,79.9585561289213
2940,79.9585561289213
2941,79.9585561289213
2942,79.9585561289213
2943,79.9585561289213
2944,79.9585561289213
2945,79.9585561289213
2946,79.9585561289213
2947,79.9585561289213
2948,79.9585561289213
2949,79.9585561289213
2950,75.49913594528255
2951,73.45078780939555
2952,72.15357820187756
2953,64.78099446689544
2954,61.942098646005206
2955,56.03312343215805
2956,61.15798337265119
2957,70.67402502242408
2958,72.63824519419951
2959,73.70406750049305
2960,76.06153247821456
2961,79.9585561289213
2962,79.9585561289213
2963,79.9585561289213
2964,79.9585561289213
2965,79.9585561289213
2966,79.9585561289213
2967,79.9585561289213
2968,79.9585561289213
2969,79.9585561289213
2970,79.9585561289213
2971,79.9585561289213
2972,79.9585561289213
2973,79.9585561289213
2974,76.95197693125344
2975,73.0600371699311
2976,71.50409367165774
2977,60.24174212472646
2978,63.098314813873465
2979,57.531341689268544
2980,65.04788875471361
2981,70.17179567531353
2982,70.88878015764662
2983,73.83370731268703
2984,75.70036877814758
2985,79.9585561289213
2986,79.9585561289213
2987,79.9585561289213
2988,79.9585561289213
2989,79.9585561289213
2990,79.9585561289213
2991,79.9585561289213
2992,79.9585561289213
2993,79.9585561289213
2994,79.9585561289213
2995,79.9585561289213
2996,79.9585561289213
2997,79.9585561289213
2998,76.62915036478564
2999,74.09669517159529
3000,69.85084473500723
3001,67.06012512750671
3002,58.21175322354149
3003,56.55385847774167
3004,61.79345421950206
3005,67.33756040721954
3006,70.81407876757315
3007,73.51395741083272
3008,76.72678115968286
3009,79.9206805720819
3010,79.9585561289213
3011,79.9585561289213
3012,79.9585561289213
3013,79.9585561289213
3014,79.9585561289213
3015,79.9585561289213
3016,79.9585561289213
3017,79.9585561289213
3018,79.9585561289213
3019,79.9585561289213
3020,79.9585561289213
3021,79.9585561289213
3022,76.44996833681697
3023,73.79384051782661
3024,68.71501099903185
3025,64.0702990915323
3026,53.556832043653465
3027,53.35988712337965
3028,57.03838515352687
3029,65.03533782044784
3030,70.74021142776412
3031,73.26871945336487
3032,76.32200641326287
3033,79.02451590431102
3034,79.9585561289213
3035,79.9585561289213
3036,79.9585561289213
3037,79.9585561289213
3038,79.9585561289213
3039,79.9585561289213
3040,79.9585561289213
3041,79.9585561289213
3042,79.9585561289213
3043,79.9585561289213
3044,79.9585561289213
3045,79.9585561289213
3046,75.14124636198686
3047,73.06622740615673
3048,71.59591027743099
3049,64.18293761675481
3050,58.67797185651073
3051,64.468877949219
3052,63.869619008146174
3053,67.8468958186874
3054,68.648632281881
3055,72.91489281880804
3056,76.98384598124059
3057,79.71557627077554
3058,79.9585561289213
3059,79.9585561289213
3060,79.9585561289213
3061,79.9585561289213
3062,79.9585561289213
3063,79.9585561289213
3064,79.9585561289213
3065,79.9585561289213
3066,79.9585561289213
3067,79.9585561289213
3068,79.9585561289213
3069,79.9585561289213
3070,77.27474639433677
3071,72.34123760852198
3072,68.52900953104458
3073,65.70925090603204
3074,61.41435163065679
3075,58.73294972162855
3076,59.16835629799385
3077,65.82289868610025
3078,73.02888852778712
3079,72.42954586559358
3080,76.52137670547262
3081,78.68005313421317
3082,79.9585561289213
3083,79.9585561289213
3084,79.9585561289213
3085,79.9585561289213
3086,79.9585561289213
3087,79.9585561289213
3088,79.9585561289213
3089,79.9585561289213
3090,79.9585561289213
3091,79.9585561289213
3092,79.9585561289213
3093,79.9585561289213
3094,75.10150317106711
3095,71.85229229982215
3096,68.94962714234981
3097,66.69471260747673
3098,62.300765342224295
3099,58.576172409239085
3100,65.3496748352977
3101,65.89922776526058
3102,71.07562209155375
3103,74.1555878545702
3104,77.36954331065617
3105,79.9585561289213
3106,79.9585561289213
3107,79.9585561289213
3108,79.9585561289213
3109,79.9585561289213
3110,79.9585561289213
3111,79.9585561289213
3112,79.9585561289213
3113,79.9585561289213
3114,79.9585561289213
3115,79.9585561289213
3116,79.9585561289213
3117,79.9585561289213
3118,76.17164546725449
3119,72.56064455947144
3120,68.47484831649712
3121,65.04130202188931
3122,58.239526608783905
3123,59.574667474461386
3124,62.68582651386833
3125,64.29639173156714
3126,71.14888140252332
3127,74.70392409576273
3128,76.44407113266199
3129,77.72676604663602
3130,79.9585561289213
3131,79.9585561289213
3132,79.9585561289213
3133,79.9585561289213
3134,79.9585561289213
3135,79.9585561289213
3136,79.9585561289213
3137,79.9585561289213
3138,79.9585561289213
3139,79.9585561289213
3140,79.9585561289213
3141,79.24708870631254
3142,75.64161873279522
3143,73.96193393081198
3144,70.7429973552167
3145,66.52659703560161
3146,51.87969954213618
3147,53.25492041774919
3148,60.42147948496866
3149,62.30114337506744
3150,70.32004393558562
3151,74.45986408417689
3152,75.86086765483708
3153,78.38053628147826
3154,79.9585561289213
3155,79.9585561289213
3156,79.9585561289213
3157,79.9585561289213
3158,79.9585561289213
3159,79.9585561289213
3160,79.9585561289213
3161,79.9585561289213
3162,79.9585561289213
3163,79.9585561289213
3164,79.9585561289213
3165,79.4386840386265
3166,75.95126118499411
3167,73.4299998779949
3168,69.51561584753594
3169,65.72224629516657
3170,55.550404393249444
3171,58.663379481774754
3172,63.244626682884906
3173,65.98757543765157
3174,71.81459232354565
3175,73.84389242188279
3176,76.60170085439333
3177,79.85621942279425
3178,79.9585561289213
3179,79.9585561289213
3180,79.9585561289213
3181,79.9585561289213
3182,79.9585561289213
3183,79.9585561289213
3184,79.9585561289213
3185,79.9585561289213
3186,79.9585561289213
3187,79.9585561289213
3188,79.9585561289213
3189,79.9585561289213
3190,75.8202149208672
3191,72.56905109300897
3192,72.18734326270233
3193,65.85192211636073
3194,58.69583358413609
3195,58.99909018393447
3196,55.059400666950665
3197,62.2335922871088
3198,69.5266477650685
3199,73.59452707026381
3200,77.61345494671177
3201,79.9585561289213
3202,78.0454473522662
3203,79.9585561289213
3204,79.9585561289213
3205,79.9585561289213
3206,79.9585561289213
3207,79.9585561289213
3208,79.9585561289213
3209,79.9585561289213
3210,79.9585561289213
3211,79.9585561289213
3212,79.9585561289213
3213,79.9585561289213
3214,78.06242112542392
3215,72.85997891824223
3216,67.99636232070706
3217,61.41138596881255
3218,55.01818902924226
3219,58.26166727004841
3220,65.32458419118798
3221,64.29945321636762
3222,70.89755054343223
3223,73.16679894268397
3224,76.05641046444333
3225,79.07053682878626
3226,79.9585561289213
3227,79.9585561289213
3228,79.9585561289213
3229,79.9585561289213
3230,79.9585561289213
3231,79.9585561289213
3232,79.9585561289213
3233,79.9585561289213
3234,79.9585561289213
3235,79.9585561289213
3236,79.9585561289213
3237,79.9585561289213
3238,76.78696093517406
3239,73.8109349590368
3240,69.88627200900741
3241,63.03833913802742
3242,51.57483853034474
3243,51.5800699477162
3244,51.82168228147195
3245,67.31950341281056
3246,69.31796117738467
3247,73.60179498071962
3248,76.89532566291797
3249,79.9585561289213
3250,79.9585561289213
3251,79.9585561289213
3252,79.9585561289213
3253,79.9585561289213
3254,79.9585561289213
3255,79.9585561289213
3256,79.9585561289213
3257,79.9585561289213
3258,79.9585561289213
3259,79.9585561289213
3260,79.9585561289213
3261,79.9585561289213
3262,77.82729467372455
3263,73.34575713242208
3264,67.41525374347484
3265,65.51779823564935
3266,61.55631091310108
3267,52.18590187184853
3268,65.4340347325668
3269,62.47774287058148
3270,70.6931492584459
3271,73.02471959583836
3272,76.07936227609778
3273,78.90683915500799
3274,79.9585561289213
3275,79.9585561289213
3276,79.9585561289213
3277,79.9585561289213
3278,79.9585561289213
3279,79.9585561289213
3280,79.9585561289213
3281,79.9585561289213
3282,79.9585561289213
3283,79.9585561289213
3284,79.9585561289213
3285,79.47413965150164
3286,76.75418645110877
3287,73.2355190164097
3288,68.13953963631667
3289,58.38260854647875
3290,56.190569681425984
3291,52.677087175189016
3292,60.62024986725573
3293,63.17743716587601
3294,68.97865624351529
3295,73.20694667213536
3296,74.39086021133984
3297,76.8018901372447
3298,79.9585561289213
3299,79.9585561289213
3300,79.9585561289213
3301,79.9585561289213
3302,79.9585561289213
3303,79.9585561289213
3304,79.9585561289213
3305,79.9585561289213
3306,79.9585561289213
3307,79.9585561289213
3308,79.9585561289213
3309,79.70314968684761
3310,77.13562101927647
3311,73.50514573868159
3312,66.07382486339127
3313,62.42299321021467
3314,52.48148208929442
3315,54.91132136848586
3316,64.37502596936984
3317,67.97010817636648
3318,70.70999292797713
3319,75.0110629258668
3320,75.88935476054544
